id,predicted_price
2095500120,350552.6311
2095600150,291452.0012
2095800400,479126.2061
2095800520,503768.4199
2111010760,468915.1735
2112700845,304194.2894
2112700920,340677.3451
2113700025,296191.3443
2113700205,310772.8642
2113700510,303374.9296
2113700825,288877.3153
2114700115,345276.0739
2114700190,336700.0827
2114700368,302418.4881
2114700530,294623.9391
2114700540,290103.8479
2115510160,273351.8004
2115510300,269154.0149
2115720270,269106.13
2121000250,337459.1499
2122039094,548183.1096
2122049096,227345.2291
2122059199,532610.7595
2123049142,279117.5955
2124069103,489011.8478
2124700015,264399.2775
2125059112,896054.074
2125059124,831857.0853
2125059161,1018494.263
2125410210,503645.2331
2126049032,373930.8953
2126049265,433231.3059
2126049277,419173.2093
2126059172,437458.5693
2126079046,362724.586
2129700525,342969.4353
2130400150,294143.2946
2130701535,313263.1348
2130702350,397627.5205
2131200065,318391.5937
2133020020,407653.8002
2140950130,442825.1548
2141300420,761597.5328
2141320230,590338.8602
2141330360,628467.1765
2141330560,641691.6163
2141330700,658217.9274
2141340040,638562.0266
2141500020,437738.5607
2141500070,465384.2221
2143701015,376530.2436
2144800615,248486.2998
2149800278,325634.4621
2154970020,1419001.022
2158900140,842870.1912
2159900120,505133.4881
2162000160,921455.514
2163900081,957110.227
2171400197,354781.0612
2172000890,371120.6264
2174503441,571580.4927
2185000685,319009.8963
2188201010,282820.3231
2191600780,262018.022
2193310300,484741.641
2193320450,633502.915
2193340140,578044.3929
2193340260,546701.065
2195700050,667765.0466
2201500490,373311.7676
2201500555,446082.3155
2202500135,393966.6539
2202500255,404337.3369
2203500140,396008.7502
2205500400,534621.3032
2205500540,495311.1042
2205700405,450749.7568
2206500105,394555.2232
2206500430,499712.4028
2206700295,460093.3522
2206900065,459625.2571
2207100165,462532.0797
2207100740,452539.9761
2207200635,387136.4416
2212200090,272410.9814
2212200100,298457.7264
2215450100,341063.6095
2215450150,321627.6061
2215901230,285217.7788
2218000335,552576.9942
2220069003,266794.1819
2221000100,315210.968
2222059052,367319.1149
2222900082,798186.0612
2223069120,590055.7349
2224700136,345433.8086
2225039081,551965.3947
2225059118,816777.276
2225079030,344623.713
2225300149,359004.6471
2225300585,394578.8869
2228900270,332502.9655
2239000011,395929.0492
2241700075,323301.0697
2254501620,432748.7815
2255500060,560983.5832
2255500123,624730.3682
2258500045,424747.9302
2260000340,603112.1632
2260300060,3665211.188
2260800110,808839.7035
2273600260,526073.4414
2287000010,751199.7958
2287400030,322389.44
2291400341,326440.6118
2291400342,326274.9544
2291400566,352556.1641
2291401425,435751.717
2296500136,697452.3692
2296700050,529743.6992
2296700260,458822.0741
2297400020,480605.4423
2297400250,552290.7213
2301400640,735222.0695
2303900035,3684165.172
2306400040,569494.9184
2309000060,624692.6874
2309710150,374175.8833
2310000250,305161.4223
2310000280,306037.2563
2310000430,297474.1688
2310030390,292629.1752
2310030500,303316.8109
2310030510,299196.6342
2310040020,345958.1788
2310040230,345473.0028
2310100240,365163.079
2312400200,273510.4468
2313900165,535904.8237
2313900510,511905.5472
2313900610,528577.2599
2314300200,417492.346
2316400285,554559.2622
2320069014,364335.2611
2322069116,506744.4433
2322069168,569921.6581
2323059074,283849.1681
2324800350,811830.1764
2325069032,978236.0867
2326059080,857687.0287
2326300090,598745.2081
2327000110,853187.6206
2328800130,309377.1958
2329700440,221391.9052
2329800110,297025.3896
2329800140,281501.9072
2330000015,831862.6401
2331300395,773002.7583
2331300505,705435.7403
2331550120,353428.1125
2332700060,769081.2606
2337000150,300535.7225
2337300370,242500.8879
2341800195,279998.0469
2344300220,832161.2031
2345700260,379844.9221
2349300069,296951.2612
2354300845,334756.8755
2372800100,271366.1445
2386000070,899587.4383
2391600330,399744.4766
2391600555,416804.1815
2391600735,571528.4421
2391601010,495187.5711
2391601445,990851.7924
2392100090,547655.1563
2395710070,391760.2272
2397101055,746189.9343
2397101270,661094.4315
2397101460,606524.3539
2402100055,776211.1294
2402100675,694194.0626
2407000145,241176.9624
2407000405,250269.1596
2408800120,419349.4384
2412100025,404108.739
2413300980,296462.0743
2413301070,287982.7276
2413900050,767476.9688
2413910050,783648.458
2419600075,390459.6309
2420069201,237554.6963
2420069278,261868.6073
2420069604,255620.6503
2421039075,222349.916
2421059125,492631.6778
2422029094,338088.4221
2422049104,211443.883
2422049107,328459.5471
2422059111,309701.105
2423020010,461590.7265
2423020180,541474.2881
2423059067,459571.4079
2423069084,532706.5132
2423069164,524947.4176
2424059035,973528.1424
2424059119,1089026.529
2424059170,2264261.582
2424059174,1698726.63
2424400130,344161.4566
2425049063,4050307.003
2425059074,896885.7211
2425059173,631411.9995
2426039313,336250.9727
2426039314,336207.7994
2426049079,335926.9677
2426059071,609229.8496
2426059076,721547.5913
2428100080,754391.1142
2428100100,732544.9465
2436200715,621267.6094
2436700280,719058.5961
2436700315,491348.4674
2450000290,1111972.817
2450000295,984712.623
2450500110,891389.6632
2459000020,347648.6871
2459500070,297969.4886
2459900040,580545.0573
2459950010,300074.4872
2459960030,382038.1742
2460700700,298356.7527
2460900020,452110.4387
2461900375,619077.8201
2461900448,475263.7414
2461900850,464511.6796
2464400285,543564.9662
2464400435,537677.388
2468800040,342954.3137
2469000010,774377.3867
2470100110,16698960.62
2470200020,2135093.764
2472920140,459244.265
2472920740,460152.7302
2472920800,375502.1596
2472950160,295745.9031
2473000410,423971.1803
2473000470,441379.1467
2473002060,357301.3164
2473002500,403210.8502
2473002850,516851.4738
2473100280,368333.6446
2473250280,359553.483
2473250400,319240.9212
2473251090,296337.964
2473251170,292375.9857
2473350710,386074.1157
2473371780,393636.0599
2473372040,372135.5415
2473372170,429156.4051
2473380010,311880.3195
2473381090,359368.157
2473390710,310499.8103
2473411130,365630.0627
2473411210,330905.0838
2473420070,305976.4125
2473420100,319279.6243
2473450200,418628.8497
2473450430,446381.8909
2473480350,334015.4659
2473480520,341196.4328
2473480560,387810.213
2475900565,315828.13
2475900840,268066.3066
2475900850,268569.7331
2481630180,848995.9216
2482410130,464879.4
2483200010,599677.5887
2484700015,679137.6511
2484700155,600217.428
2485000165,664869.0612
2487200279,677078.4634
2487200875,614399.3738
2487700130,651580.2205
2487700274,428458.6772
2488200455,452142.6678
2489200230,525496.0463
2489200250,449673.3957
2492200280,543864.4079
2492200435,442932.5327
2493200015,492550.8429
2493200215,502267.1738
2500600289,219363.1958
2500600297,287040.9448
2505500009,685808.2537
2505500030,923702.3037
2508000020,348147.3801
2517000260,407179.7071
2517101200,331390.2439
2520069100,342809.7559
2520900301,269400.0067
2521039066,275872.7102
2522029039,740347.8653
2523039239,292624.5001
2523039278,319237.8431
2523089025,774177.0724
2524049056,1208425.564
2524049257,1320609.503
2524049318,1417727.442
2524059267,1050996.757
2524059269,972770.5709
2524069072,387217.7014
2524069097,1797108.387
2525059172,702651.4723
2526069095,906641.3613
2533300680,914507.0049
2538400060,903118.4469
2538410140,404255.7011
2540800390,448816.7875
2540820010,689154.9025
2540830020,394685.1388
2540850070,529541.6494
2541100010,527283.9514
2555900030,341493.3058
2557000380,327621.5443
2557000400,285106.5604
2557000630,288338.4141
2558600100,461430.2941
2558630350,487848.8166
2558670110,406794.7951
2558700090,483176.0872
2560803085,266841.0726
2560805630,281429.4048
2561330040,467458.1461
2561360120,495938.935
2566300100,1266237.198
2568200070,826148.1746
2568200140,759353.7404
2568200740,801561.1832
2569500210,342054.9939
2570300090,358269.3002
2570300130,485381.1003
2571900380,300828.3803
2571900430,393525.1049
2571910100,329735.2902
2571910210,296577.2042
2581300010,891743.0369
2581300055,850178.657
2581900235,799652.7062
2586800270,286411.8997
2591010180,509563.0658
2591010290,396868.7677
2591020140,478241.7643
2591780180,394734.2385
2591820070,409041.3882
2591820310,375552.7049
2591830020,440306.3413
2591840050,476387.386
2592210290,804014.1861
2592210510,868179.0014
2592300450,283310.771
2594200350,412056.4768
2594200375,414054.5693
2596300035,347827.5516
2596400050,426942.5143
2597150270,286354.3858
2597450620,1095749.775
2597490030,741390.5559
2597520090,820755.2488
2597520720,822457.5651
2597520900,778966.036
2597530070,856764.9451
2597530650,923519.2953
2597800010,458491.1611
2599001500,240979.2687
2599200160,285495.2798
2599200830,239185.7754
2600000050,688846.7502
2600000510,715800.4581
2600010390,651607.7503
2600040130,585615.963
2600040160,640951.6228
2600110250,664003.8526
2607720150,547804.8676
2607720420,495418.8069
2610100020,301380.9949
2612000200,305776.874
2612000390,283711.2239
2616800050,570222.1052
2616800600,843649.5815
2618300350,274832.7417
2619920170,782666.0689
2619950310,475223.2857
2620069077,219020.3923
2620069113,295064.8822
2621400080,305495.0639
2621750340,308521.4342
2621750350,329709.2806
2621760350,311271.4548
2622049052,398065.723
2623029078,558295.6062
2623039019,693170.8326
2623069010,857872.2497
2623069069,590473.7256
2623089135,429378.0793
2623089141,463053.248
2624039114,402379.0173
2624049103,399500.8044
2624049165,398496.9475
2624079010,571356.2013
2624300080,804801.5932
2625069038,901835.5547
2625069070,1028867.279
2625079030,690126.6786
2626069030,1428487.605
2626119028,288862.181
2626119062,277596.6909
2629600016,657701.8011
2634500070,379259.9943
2634500085,312684.4205
2641400160,393500.6632
2644900109,438791.1607
2644900110,359239.0993
2648000071,246321.2304
2652500285,844620.168
2652501215,723842.5936
2658000115,241520.7243
2660500365,358805.0766
2680700010,641185.0274
2695600130,386242.2324
2695600195,343558.0357
2695600410,459697.1095
2698200210,280161.7309
2708450020,418982.6139
2719100013,481319.8882
2719100042,564120.6878
2719100355,612928.6584
2719100400,464469.4162
2720000120,354094.8526
2720069019,259625.0923
2721049059,315855.7648
2721600125,967207.3154
2722049077,271618.6839
2722049218,301328.3262
2722059013,261084.681
2722059185,366844.7083
2723069146,648895.175
2724069103,359782.4613
2724069117,393280.1371
2724079090,785232.6469
2724201202,242416.6063
2725069050,949882.4792
2725069150,680085.6673
2725069157,782089.4775
2725079018,680553.2911
2726049071,374459.5306
2726049150,467472.4816
2726049164,420810.7785
2726079098,536989.3419
2734100395,257042.4546
2734100734,403594.3734
2734100736,334259.7358
2738640040,675029.0369
2738650030,525865.0791
2742100085,457891.738
2744000010,271627.2953
2744600040,383539.6335
2749600095,463740.2232
2749600245,535561.8668
2757000030,800211.5826
2760200050,311178.4288
2767600150,481111.9604
2767600635,563911.8257
2767601280,778594.62
2767601375,512147.4423
2767601390,561700.936
2767601750,467525.0774
2767602094,510087.427
2767602141,524143.4284
2767602356,609540.9191
2767602490,425037.3791
2767602855,687703.7305
2767603160,488723.5896
2767603250,525720.1334
2767603505,472826.5572
2767603824,475280.9066
2767604170,523829.9948
2767700022,512350.5131
2767704332,474614.284
2767704649,473850.0376
2767704756,459405.1241
2767704777,494155.0754
2767704860,557719.5126
2767800140,605837.8643
2768000270,528627.3041
2768100186,528482.0423
2768200090,691199.2899
2768200212,478999.1446
2768300650,544256.0371
2768300655,582149.7928
2769600035,758374.9717
2769602140,482875.9865
2770601462,557252.9936
2770601677,491547.4536
2770601734,480528.5132
2770601741,485247.1411
2770601763,535595.2158
2770601800,499428.8705
2770602170,440776.0078
2770602265,544985.6529
2770603523,537096.9691
2770604665,593807.6865
2770605420,529424.4841
2770606890,491996.4504
2770606915,420233.6561
2771600550,1202552.977
2771601730,514440.0062
2771604640,700991.2025
2780700050,388590.7078
2780900220,298222.9341
2781230080,405069.2556
2781250100,352429.0249
2781250230,325682.1718
2781250560,263724.8847
2781260070,372968.5424
2781270210,257273.4273
2781270440,275652.0296
2781270530,240026.2107
2781280310,302137.8498
2781320100,306353.4912
2782100260,635403.0085
2783100160,406831.567
2783600210,513774.5057
2787000040,295894.2413
2787250080,499554.9035
2787250090,486883.9604
2787250190,483091.9876
2787310130,308094.6241
2787460720,249789.561
2787700060,350439.4347
2787720300,386452.5294
2788400090,278713.3376
2788400315,280309.0049
2790410250,608098.2657
2791500270,264267.553
2792000010,545853.2495
2795000080,524069.017
2796100640,312511.9256
2799800180,368805.9028
2799800710,353405.439
2804600005,824753.7279
2806300070,1302326.121
2810600015,398878.6568
2810600022,420093.122
2815600305,754815.2346
2817100900,363924.3159
2817100910,454961.9605
2817910030,441376.3354
2818100060,907615.1412
2818600010,1130781.954
2818600060,975602.4828
2822049160,241080.7131
2822059091,300978.2347
2822069080,357857.3357
2824059128,536522.9441
2824089053,449694.3462
2824600180,703186.7668
2826049165,367875.8634
2826049260,433698.3279
2827100070,337023.4137
2827100075,343114.3602
2841500010,465645.8812
2848700095,400772.6102
2856100515,723528.413
2867300160,465871.3297
2871000300,766204.0262
2872900280,614330.5323
2877100655,727163.1357
2877100985,523241.596
2877102180,458721.4184
2877102330,654547.2092
2877102345,587529.0268
2877102495,450285.9388
2877104196,679486.1749
2877104265,812924.1513
2880100160,872793.7442
2880100240,507861.5421
2880100675,471119.9829
2881700046,388646.6228
2881700231,352983.1455
2883200760,758890.8145
2883200775,615332.1877
2883200875,694662.1965
2883200961,684114.9848
2886200070,610145.0477
2887700091,634456.6949
2887700560,576034.0037
2887700826,576223.2793
2887701251,379376.9953
2887701420,424003.5939
2887950110,284440.5861
2887970040,299202.8521
2891000610,265416.7104
2891000750,244832.916
2891400410,342712.3841
2892600056,247088.4447
2895110062,279069.0526
2895550050,266143.6756
2895800610,347497.0868
2895800750,303598.1843
2896000510,580199.9193
2896400300,431844.6044
2902200016,671021.3859
2902200240,472170.5356
2902200874,732650.1934
2902201301,471038.0827
2909300150,713809.6986
2909300240,692744.0818
2916200065,403777.534
2916200091,458729.1109
2917200365,461922.2163
2917200615,407980.5781
2917200645,456674.8536
2917200675,464834.421
2919201095,510615.0285
2919201365,712991.9455
2919700540,592333.4444
2919701105,494078.0837
2919702040,714050.339
2920700220,360765.1764
2922069134,354042.0306
2922702965,600692.8395
2923039243,353993.8005
2923039264,423008.7094
2923049372,351861.5884
2923049393,396540.7373
2923049421,347673.8662
2923500230,1365318.206
2923501130,603439.5786
2924069132,608314.5626
2926049086,544593.796
2926049400,471837.9791
2926049408,647713.988
2926069083,828530.8532
2927600630,655716.6927
2934800025,367472.1446
2935400100,599471.3214
2937300050,949967.4312
2937300060,879850.4287
2937300440,862334.0951
2944010240,912764.594
2944500340,298124.412
2944510080,270961.3014
2946000285,235225.4246
2946000590,275083.0995
2946002140,283145.4681
2953000250,284776.1333
2954400020,879255.6307
2954400400,1085389.017
2954400520,1155564.128
2960900040,462258.5081
2960900045,637545.7331
2966800010,372383.4202
2968801240,319808.7172
2973800030,234441.9284
2976800796,292463.8562
2985800030,468780.8108
2988000070,393338.2119
2991000400,310183.738
2997800021,482520.7965
2998800040,762446.1232
3010300240,588996.7239
3013300017,439284.838
3013300409,432704.8435
3013300660,579817.1355
3013300830,380450.126
3013300968,393199.1142
3013300980,383239.0449
3021059155,215480.4362
3021059244,230159.0981
3021059276,251351.2967
3021059304,322456.1234
3022079080,710060.5693
3023039066,420080.0825
3024059014,1146411.172
3024079057,469332.6767
3024089049,375774.594
3024089057,342270.1104
3025059089,872993.9411
3025059093,2743994.229
3025059124,2679595.852
3025300095,2948146.647
3026059085,782866.943
3026059361,467400.8692
3026079031,356111.4688
3031200230,463310.7758
3034200067,540706.415
3034200370,458570.7831
3034200426,378386.5165
3034200435,503334.5354
3034200516,358327.2086
3037200010,446671.7992
3037200045,418864.2073
3039000020,557332.2211
3041700570,553099.8891
3052700385,587502.0043
3052700695,520783.7343
3052700921,735629.0316
3055800020,378713.0481
3056700150,232439.6234
3057000400,331159.4996
3066400140,556067.2509
3066400710,622206.133
3066410800,618820.1765
3066410810,640813.7364
3073500045,558016.7222
3076500830,316121.7901
3080000030,555253.4127
3083000910,402620.142
3101500010,351323.8194
3101500090,541288.4121
3110800040,277446.0024
3111300040,491039.9524
3121059033,354783.9284
3121069036,531990.3484
3121500150,846828.6829
3123039136,389918.05
3123039171,443462.273
3123049142,567681.1833
3123059107,475765.2042
3124059006,1168546.381
3124089049,461124.0744
3126049052,531717.047
3126049107,551156.5709
3126049261,360885.047
3126059027,1689368.808
3141600210,229464.8123
3142600120,639538.3304
3142600130,625990.6197
3163600015,218075.8015
3166900270,362809.4049
3176100110,623545.6136
3176600105,781185.6772
3179100220,766036.2544
3179100480,542325.3542
3179100482,502208.7416
3179100720,619655.4549
3179100790,731405.4815
3186600515,647528.4556
3187600100,515245.0439
3188100007,480809.8467
3188100105,568188.3805
3192000085,244096.4836
3204300455,1006150.312
3204300610,519062.6359
3204300625,876873.8901
3204300860,818391.7135
3204500340,286858.8748
3204800330,381554.2463
3204800430,436489.029
3204800520,383832.1517
3204850140,367055.5538
3204900010,568138.8459
3205000310,370894.9869
3205100080,448992.5239
3205200430,352931.5686
3205400240,348766.904
3205500160,467875.0039
3205500230,382538.2869
3210200395,242334.2595
3210400060,264830.5091
3210400340,267193.616
3210600010,693857.7835
3211100240,346557.1424
3211200420,317052.4678
3211230260,381067.9112
3211230300,378153.6392
3211270160,414586.0176
3211270170,571421.3149
3211290370,454837.449
3211700045,609154.1171
3214200070,355248.5133
3221059044,590330.5156
3221069054,734543.7876
3221069091,437091.6959
3221079050,367822.799
3222049055,759171.2415
3222049120,363524.8543
3222059007,286399.513
3222059130,406644.0296
3222069151,305444.4497
3222069153,317378.7579
3222079162,376728.1701
3223039013,444131.5667
3223059303,417525.8049
3223069019,294113.971
3223069118,589878.6929
3224079005,334270.8754
3224510080,809893.1048
3224600340,715036.3581
3224800120,283434.1304
3224900130,242677.3234
3225069301,1341510.082
3226049054,474053.4272
3226049184,379250.1659
3226069049,1120699.317
3236500220,482695.2993
3259400024,399313.0858
3260200200,615176.2589
3260810150,321108.78
3262300235,1590602.79
3262300818,2160087.492
3262301355,1430305.254
3271300155,788288.3789
3271300955,754921.3726
3271301175,616170.9294
3275780030,675029.3318
3275800050,290240.3718
3275850020,637829.2047
3275880100,645765.8562
3275890310,633633.356
3276180020,370375.1456
3277800823,399310.3508
3277800845,340028.0495
3277801417,379672.4045
3277801580,423392.4913
3277801640,409404.3635
3278600750,331223.47
3278601940,436465.5314
3278602040,436536.5966
3278602190,408278.4426
3278602490,447934.2032
3278602670,303097.6597
3278606050,425648.0102
3278612370,380429.5235
3279000120,285663.1756
3279000240,250091.9337
3279000420,248993.0121
3279000460,249631.9763
3286800110,726649.9486
3286800260,689244.0867
3288020050,347722.6458
3288301010,546529.7834
3291800120,259740.0108
3291800670,448925.4423
3291800710,339834.3834
3293700221,347200.9856
3293700480,441312.3195
3294700101,281689.2174
3294700310,258686.9076
3294700421,343289.692
3295730040,643182.5967
3295730050,651953.1113
3295900490,457936.1375
3296000040,532595.1457
3296000170,653364.8469
3298200320,373297.1661
3298200790,391263.3984
3298201170,356568.329
3298201290,369513.65
3298300210,358209.3891
3298400470,537566.0129
3298600440,327462.2256
3298700012,251959.3894
3298700125,270007.5111
3298700941,273349.3097
3298701025,246635.8274
3298720030,391267.3724
3300701170,498779.4972
3300701365,503029.2484
3303000130,419610.8406
3303000130,419610.8406
3303100075,484686.9226
3303700221,675695.4576
3303860590,474211.4817
3303910010,566483.2029
3303950130,362787.7313
3303951150,388944.0554
3303960080,783766.4276
3303970100,715448.6001
3303980090,939182.8653
3303980660,910090.3765
3303980680,862876.4651
3303990030,809450.969
3304030140,372308.445
3304040020,362227.8097
3304040130,327254.9862
3304300080,579832.7044
3305100210,781841.5699
3306200230,245266.7033
3306300630,226121.4724
3307700405,598780.2868
3308030060,338658.9553
3313600266,222907.0984
3316500200,463593.9066
3317010130,265778.9161
3317500030,1286157.494
3319500385,444910.4999
3320000212,409036.8731
3321049112,386248.9877
3322049005,617914.1969
3322049201,288793.4962
3323059027,319143.721
3323500010,1119692.21
3324079092,409094.9067
3325069025,577755.8511
3325069064,617212.1195
3326069026,650022.9377
3329520170,262098.6497
3330500335,291423.9097
3330501545,295460.7343
3330501645,322319.0692
3330501975,419814.792
3331000035,407446.9173
3331001910,306592.312
3331500455,425425.318
3331500650,362115.363
3332000091,343999.3116
3332000615,356985.0086
3333000775,311275.4662
3333001997,379765.6065
3333002302,379427.3044
3333002450,327082.1692
3334000050,363004.3383
3335000025,394126.1918
3336000170,331897.3868
3336000296,291980.2759
3336001911,284239.7829
3336001946,278403.229
3336002215,295002.3996
3339900640,239934.2539
3340401535,232897.9155
3340401570,316565.657
3342100421,636258.0693
3342100569,594569.3504
3342100785,327541.1598
3343900326,514810.7606
3343901188,336444.3604
3343901401,626681.8171
3343901403,555871.3614
3343903611,510598.3626
3343903640,354276.1935
3343903647,453433.8097
3344500085,459581.9388
3345100184,460436.3424
3345100286,594470.444
3345700165,520314.579
3345700207,607500.0308
3345700215,690853.6397
3346300356,576320.6964
3348401095,338171.184
3348401319,353886.019
3348401490,297941.9777
3352402250,218144.7725
3352402272,311342.1532
3353400092,297889.1849
3353400435,242089.3662
3353404510,271108.2733
3356402232,218038.4325
3356403400,234127.0021
3356404198,273969.6353
3356406510,224994.8803
3356407665,223472.4409
3359500110,738506.5718
3359500960,565466.2344
3361400190,241939.5232
3361401011,204922.4429
3362400472,410936.3894
3362400615,511928.7012
3362400640,641072.4353
3362401295,510414.063
3362401758,570825.5497
3362401935,554289.8115
3364900156,432339.1827
3365900462,276816.6655
3368900084,310146.5053
3374500250,360369.9245
3374500520,354647.2212
3375300360,246104.3445
3378100100,286040.5684
3378900020,454387.9001
3379100130,519364.5547
3380900125,413496.0864
3380900160,426695.3012
3387900390,244984.4134
3388000640,242181.0154
3389900800,472102.6363
3392100050,227512.3133
3392100140,241659.63
3394100020,1081421.026
3395040200,324246.8836
3395040550,314791.4447
3395070640,313425.6381
3395070980,494546.0002
3395300260,555277.8257
3395380200,268627.0949
3396800120,651765.4291
3396800280,645467.2761
3396820010,612300.2024
3410600100,342124.7628
3413700130,461785.5147
3416600185,599348.2964
3420069055,333270.6443
3420069060,645989.7459
3420069065,472490.1033
3421069120,567561.7159
3422049088,484913.1074
3423049311,255350.7766
3423059153,475135.648
3424089119,696387.286
3425059066,590177.8193
3425059076,806651.9282
3425069117,1343894.049
3425079088,545809.4686
3426049031,892669.0047
3426049284,1605114.354
3432500210,309383.8184
3432500215,359153.1594
3432500705,450616.6393
3432501315,321090.6947
3432501415,313932.0895
3438500714,390088.9665
3438500781,409611.9207
3438500796,301413.526
3438500798,301128.2388
3438501081,280267.5834
3438501100,323321.4587
3438501150,257514.3946
3438501327,352168.6641
3438501450,282025.6901
3438501452,340814.6441
3438501860,299208.9954
3438502501,440871.8264
3438502715,382434.404
3438503014,263547.8011
3438503045,264656.2507
3438503120,364659.1568
3438503426,277450.4956
3442000127,482434.3515
3444120130,411601.0139
3447000100,571840.023
3448000542,325904.3301
3448700070,457307.8235
3448720020,405363.3881
3448740250,462347.7941
3448900320,521327.2226
3449500050,484331.0466
3449820380,474554.1599
3450300270,331173.6464
3451000206,339375.533
3456000310,806650.6193
3459100300,410356.4412
3459900230,2263956.096
3463400330,642602.1191
3475000080,726156.61
3500100015,280274.4486
3501100280,342136.5382
3501600100,366389.4579
3509600070,257059.443
3521069051,400915.7069
3521069146,580394.3036
3522049063,468771.3764
3523069047,687809.9609
3523089019,762640.9987
3524039060,361065.1896
3524039209,824482.7775
3524039224,741232.242
3524049083,435943.2173
3525069037,666770.64
3526039019,735654.3049
3526039074,667653.4328
3526059115,601157.9069
3528000290,654741.2291
3528900060,920312.0855
3528960020,732338.2228
3529000930,580799.4151
3529200190,339766.8628
3529300060,323500.1623
3529300330,328111.5345
3530210260,667202.7923
3530440140,252246.0799
3530470190,246830.521
3530490031,255617.4598
3531900060,312411.6367
3537900180,894307.4733
3541600450,420598.7082
3542300060,271269.4437
3546000090,280439.1342
3558000120,352174.4224
3558900450,539105.8841
3560800040,386622.9221
3574770030,572540.2966
3574800090,482299.029
3574900030,497885.4938
3575302575,498661.716
3575302759,391586.9472
3575302880,361389.0313
3575304895,544170.3311
3575305495,724311.1481
3577300040,445795.5944
3578400270,451939.5344
3578400710,398542.2496
3578401770,432491.2797
3578700017,627829.2924
3579000410,468044.332
3580900090,350169.5404
3581000340,363808.005
3582700130,431779.6316
3582900280,816795.3717
3584000180,243782.5088
3585210200,386592.5699
3585220070,472577.1959
3585300194,1013404.653
3585300365,605744.2187
3585900190,947038.6953
3585900460,883571.6945
3585900785,901919.6433
3586500620,782440.0496
3586501085,674949.8848
3592500985,962269.4375
3598600049,219960.8107
3598600088,282731.0624
3599600276,229025.8105
3603000410,222898.6962
3616600250,1047249.522
3621059043,518661.5846
3621059048,368047.3218
3622069103,631906.4896
3622069114,683476.4087
3623500260,1036042.528
3623500408,1920086.111
3624039074,356433.7703
3624039111,256313.4903
3624039150,264073.41
3625049014,3155803.199
3625059140,534970.1014
3625600190,1032201.149
3625700010,1344233.091
3625710080,997975.6513
3626039028,363582.8804
3626039268,369910.1235
3626039279,358095.2735
3626039299,516779.4482
3626039325,989104.8363
3626039403,447548.2616
3626079040,571200.722
3626500045,726543.1605
3627800050,1068663.162
3629700120,615092.6856
3629860060,759821.904
3629860160,758536.0713
3629870110,500748.9006
3629870420,748539.0469
3629890190,1045324.519
3629910210,615262.4929
3629910240,624155.8125
3629920140,422081.5824
3629921140,799870.8187
3629950010,467349.3797
3629960590,416581.1441
3629960680,467779.8338
3629970130,679403.2354
3629970190,684257.6406
3629970930,642282.5548
3629980350,701196.7793
3630000130,406928.8806
3630010020,444584.0443
3630050180,378424.1419
3630060150,521217.807
3630080070,458680.989
3630090050,702331.1926
3630090110,718347.9954
3630120700,717114.9164
3630120970,777726.649
3630180340,779006.8724
3630180470,805458.8659
3630180500,965316.1181
3630200780,974022.8194
3630220180,685431.5267
3630240140,601382.9568
3634100030,364478.694
3644100101,371301.2786
3645100280,430773.4575
3645500050,465048.8355
3649100031,432576.5016
3649100346,392379.3527
3649100387,439324.9494
3654200039,367919.2744
3654800040,282584.3146
3654800200,291790.6751
3655400060,459128.2284
3658700510,686147.2045
3663000070,498007.7419
3678900110,363927.0357
3679400025,493633.6104
3679400503,337374.5516
3682000050,331779.1159
3682000060,341970.4386
3686900025,266075.6353
3702900165,317608.542
3705000070,309824.7502
3705900292,397748.3387
3723800409,621623.2304
3723800415,462281.5365
3726800201,482483.8172
3734900110,302131.0618
3738900105,317066.9717
3738900165,408470.0763
3739500096,344165.0972
3744000040,424703.7643
3744000150,463004.1422
3750603685,284790.7425
3750604417,247279.1746
3750605247,256176.3294
3750607974,307345.8732
3751600146,252399.7544
3751600176,254615.1371
3751600635,304277.8594
3751600784,315880.2479
3751604895,238280.9094
3754500010,779562.3631
3755000120,333176.7097
3755100005,458899.1845
3755100220,386320.6283
3755100540,386933.9946
3755200220,423877.4493
3755500065,497392.5603
3756600240,352660.4813
3756900027,677207.8182
3758900023,1090477.636
3758900037,810141.1603
3758900259,1063964.739
3760100100,357732.5154
3760100200,467073.2706
3760500222,752638.8627
3760500336,932463.324
3760500407,1040745.723
3760500516,976716.0984
3761100045,1791110.137
3761700053,1007387.061
3761700067,933603.438
3761700251,708068.871
3762900130,409391.6877
3763300005,449774.9817
3764390100,494850.775
3764500180,612084.9904
3764500230,572227.0217
3764650010,467025.5684
3764650070,431251.0847
3764800250,343342.2062
3775300030,344685.939
3776300010,859645.5948
3782100035,281219.4862
3782400190,333937.8891
3782760040,471652.1023
3787000140,583282.3484
3790700070,297102.4939
3791500050,339190.8222
3793500510,436867.5884
3793500550,315624.7176
3796000400,388410.176
3797000300,420915.6027
3797000745,533584.6392
3797001702,794518.1659
3797001815,411160.3978
3797310150,305487.924
3797700030,279515.4707
3806000005,228581.714
3810000455,391128.0612
3810000480,357118.3156
3810000860,314069.9287
3812400107,399715.7323
3812400202,263515.5167
3812400455,448309.4297
3812400789,339062.5885
3812400854,417460.9088
3814800280,344863.2577
3814900260,380869.7607
3814900380,334841.8727
3816700150,462739.5502
3820350050,374394.3245
3820350120,348745.5198
3821000100,271336.289
3821200050,307161.4092
